00000139.jpg,downdog,639.2419,556.40814,2.207222,612.369,572.5999,-32.56767,608.45557,571.9297,-32.628586,604.9419,571.0786,-32.790604,614.6392,572.49646,17.455004,613.302,572.1113,17.635958,612.22546,571.6405,17.778591,582.06555,555.46466,-125.50664,593.61804,558.72003,105.750725,639.29913,538.3403,-23.188251,642.5023,538.0587,43.581146,541.3101,488.09668,-164.40398,567.62427,460.44446,157.188,396.58466,576.3,-325.07693,404.24884,538.60474,208.26234,218.25134,657.09326,-306.48257,246.3549,615.10974,57.26677,177.56676,663.7679,-352.44098,197.28203,617.9094,35.814056,168.39417,662.8414,-332.51508,190.53398,622.0785,18.109512,183.3659,658.8385,-300.48343,208.19695,622.1892,44.267048,743.10297,163.92238,-185.52228,755.5152,164.14243,185.62508,920.5371,382.89078,-151.87315,907.221,383.2638,187.0499,1105.8743,590.2904,-160.4578,1067.3201,555.2027,228.59494,1158.4144,620.5833,-167.29799,1115.1372,587.96606,224.11273,1015.4584,645.85583,-308.3315,990.7656,618.2664,129.45245
00000140.jpg,downdog,449.70032,494.2988,-67.15025,425.8657,503.2271,-111.548615,423.05255,501.9384,-111.5311,420.46152,500.29797,-111.59836,426.3899,502.8477,-45.53067,423.88547,501.4893,-45.433952,421.35223,499.8841,-45.342815,400.68692,473.52725,-239.24014,402.1763,474.88245,65.794174,449.19522,474.25702,-104.637955,451.52634,474.03357,-16.353724,406.84744,398.96106,-321.95572,413.53806,389.5604,194.73883,304.23483,514.1329,-599.865,317.5908,498.30066,299.9323,161.03119,611.2138,-575.96265,191.08037,583.58636,41.73756,122.52988,622.61536,-652.0701,152.16273,592.25305,35.357616,116.73114,617.16565,-596.25635,150.51628,594.2505,-24.08659,130.68112,614.0173,-555.6638,162.84175,593.65027,12.473038,645.69086,144.7196,-216.07816,645.69354,146.9742,216.90096,771.2437,356.64136,-156.5884,770.5882,362.35663,241.76616,895.6188,565.6903,-101.80296,885.6622,553.60144,365.97342,928.575,595.8368,-108.44455,918.58014,587.9911,370.8471,816.56793,618.471,-303.01443,799.7917,612.0762,252.6766
00000142.jpg,downdog,146.82785,302.08124,9.943202,138.2376,303.26913,-1.2131672,137.71512,302.3454,-1.1780406,137.09514,301.40094,-1.1719096,137.87892,303.31927,14.462042,137.1597,302.38983,14.428545,136.33269,301.4422,14.424152,133.5437,290.50684,-29.105337,132.6965,290.5465,43.800297,149.4602,295.43875,2.44127,149.7052,295.50137,23.54665,146.05371,267.8381,-52.552483,146.91687,262.23895,82.912834,125.15664,327.56897,-96.33914,124.830154,312.99722,115.98882,75.3431,335.99542,-52.274796,87.755745,328.24762,84.1354,59.91117,336.01706,-63.90556,74.39603,328.47937,83.64111,59.91973,332.46768,-53.26248,75.31851,326.41022,75.35118,65.44648,331.80624,-47.742107,80.085304,326.20627,79.286995,241.6536,160.82082,-56.53286,235.16138,163.05093,56.591766,294.8774,238.23105,-27.17079,287.27338,236.05309,59.138317,358.4366,305.93695,-15.92838,350.3009,300.62143,82.34889,375.33524,317.68915,-17.938927,366.29855,311.07147,82.64129,330.6778,332.7374,-67.910286,323.7253,330.27502,54.66322
00000143.jpg,downdog,199.58717,225.52687,-5.7054954,187.28522,223.39102,-23.721573,187.00325,222.10432,-23.73742,186.6992,220.56517,-23.75334,187.3033,223.29745,1.6478779,187.01865,222.19301,1.6508461,186.62813,220.97209,1.6511061,189.69133,204.35728,-82.04293,187.84546,206.3356,34.85041,208.44113,216.5937,-23.767036,208.2352,216.98625,10.39929,226.72513,176.4898,-125.12834,215.42305,172.57018,88.442955,189.94917,251.60732,-210.42152,177.65692,236.20615,142.71936,133.7988,315.8634,-190.5462,131.88966,296.947,46.232277,119.438286,324.61368,-226.60774,114.89908,299.37076,49.414597,114.01096,318.6106,-201.96129,114.970245,300.8435,14.4629755,119.235596,316.12128,-181.58578,121.4604,300.5662,30.870275,371.48132,90.208534,-80.57572,353.26892,93.176956,80.838974,433.8187,199.77393,-67.01044,409.1876,198.60161,89.29616,519.58295,287.738,-59.82003,490.1156,265.58612,126.804955,540.3212,299.68402,-64.245865,512.6382,277.80423,127.607666,477.66693,324.90646,-126.80638,466.43768,307.93433,90.9546
00000144.jpg,downdog,484.05405,374.9789,-24.375546,497.73682,372.99048,-12.10265,499.4715,371.44464,-12.105861,501.52515,369.5829,-12.078664,497.2748,372.02045,-41.84764,498.50607,370.1535,-41.98131,499.94193,368.02463,-41.97562,510.04428,350.5888,48.523506,506.64758,351.23325,-88.86133,478.55734,363.15933,3.9891503,478.56427,361.72226,-36.466167,488.24524,308.21017,117.240814,485.40802,317.21796,-112.475006,548.68555,366.26437,202.24934,556.84534,376.67334,-251.26343,605.5619,422.02457,55.967934,631.5389,446.77823,-208.70181,629.017,428.29898,64.59301,660.1761,451.7793,-237.41782,632.20715,430.90762,27.857735,662.19415,449.17505,-193.83202,621.9186,429.694,40.459557,652.4442,447.4714,-191.3428,347.14145,147.86244,98.40801,340.82657,153.62553,-98.2832,258.3844,265.93524,131.59799,247.62901,278.09216,-43.980106,181.42598,391.13788,193.93088,168.68987,403.6159,-4.0160813,159.7853,418.7436,195.51291,146.4489,427.52798,-9.325916,232.52783,434.61237,131.45317,221.0623,442.53683,-96.800804
00000145.jpg,downdog,689.39795,533.17444,-64.089325,669.01605,545.8377,-91.23518,663.87354,544.5279,-91.27382,658.61426,542.9949,-91.35582,672.7645,548.59094,-46.120026,670.60895,549.50867,-46.08365,668.3598,550.33887,-46.027935,632.2458,527.2166,-156.65086,646.2307,534.4289,57.95437,680.0748,514.3522,-77.100105,686.464,518.06433,-15.2166815,613.9938,446.70078,-185.64488,650.0661,460.43338,142.84392,533.6616,571.3428,-398.54813,563.37897,570.5326,242.16235,408.6026,681.6012,-359.77582,483.4255,648.59705,76.70505,373.41492,701.40546,-407.6482,435.19034,658.3863,72.29092,366.6016,695.6541,-358.85785,441.40417,661.4979,32.4139,380.70383,690.40234,-341.07205,455.88055,659.89355,57.81166,847.5913,257.23602,-156.52454,860.3004,281.7291,157.08199,1001.70636,454.13675,-166.92516,980.5488,447.59268,156.27943,1116.4396,656.91364,-188.14183,1085.6244,639.2953,192.34386,1155.71,684.9596,-198.25389,1110.0176,668.82,192.1201,1048.6364,712.03687,-333.85437,1029.9106,698.50037,116.4441
00000146.jpg,downdog,239.11159,305.01755,-39.130543,225.22374,307.7274,-68.77687,224.13918,306.63214,-68.77112,223.07683,305.59637,-68.823265,223.7865,306.64908,-27.732248,221.68547,304.8924,-27.70812,219.50868,303.20987,-27.709976,213.81978,289.53806,-151.29626,210.30939,287.0141,36.17677,243.0872,294.30872,-62.739635,243.05582,292.82886,-8.293308,231.25882,253.25621,-203.31976,225.25682,234.05743,120.04827,157.43906,318.71753,-352.68698,152.46255,287.641,176.84691,48.90275,353.1812,-355.64774,65.32192,320.2294,28.207315,28.053734,355.39078,-402.19827,43.68475,322.0971,24.447512,25.41745,351.261,-374.79382,41.820374,322.16702,-8.897821,31.27806,349.76984,-346.05133,48.485977,322.03528,11.9106,374.9296,71.10298,-142.56955,362.65875,61.869972,142.9331,493.1287,191.561,-66.49145,478.05728,193.26813,184.58734,590.87415,300.27432,9.860986,578.42676,289.60495,289.2175,611.26843,313.44122,11.245868,595.09955,300.61478,294.53586,537.89307,351.44318,-84.0593,527.4842,337.28552,235.98003
00000150.jpg,downdog,499.5682,534.917,-11.871643,474.6975,541.4356,-58.428806,472.27194,539.05304,-58.25149,469.64468,536.4232,-58.228134,474.55457,542.7526,11.209463,472.07663,541.51013,11.2358,469.33145,539.9216,11.388111,452.2541,508.28052,-189.25847,454.89008,511.009,131.98149,508.0895,513.16113,-50.13958,509.41345,515.3535,42.22045,461.1628,453.19092,-277.8406,471.623,437.86862,264.48022,355.3725,583.9994,-491.40164,367.60605,565.0017,410.2137,234.05804,738.5867,-352.48322,264.42972,677.8905,202.10179,186.73795,754.90735,-412.95078,214.44571,697.22705,202.35014,177.36139,748.8853,-354.30627,208.31932,700.22546,142.10013,193.70645,740.89087,-328.50443,224.24878,696.60864,173.02069,729.72144,138.12024,-227.92487,710.631,138.94382,228.41122,847.6949,410.15192,-136.15154,826.49365,395.6857,253.55237,964.7382,694.28467,-60.58796,933.59064,662.3534,396.72675,1006.1215,730.8783,-65.2471,963.3233,701.91345,401.88065,844.5905,756.943,-265.80893,815.18335,723.49493,264.4484
00000151.jpg,downdog,276.25467,230.9019,0.34562403,283.92795,233.32256,6.152592,284.88882,232.88351,6.135694,285.929,232.30359,6.1540146,283.99982,233.36078,-12.392425,284.8193,233.04523,-12.495349,285.5667,232.68777,-12.523911,293.5322,223.37918,35.482655,290.8734,226.64174,-50.847454,277.107,224.85933,15.277608,277.2161,224.68112,-10.20027,295.38492,195.36441,64.17456,289.2504,205.07098,-50.67571,334.22665,222.99626,120.97946,329.39032,243.50806,-131.97292,372.44745,244.15195,29.690552,383.46582,272.41107,-105.29253,386.38837,246.78172,33.978523,400.90063,279.70374,-117.03027,386.4879,249.59955,12.144933,401.4811,275.0285,-91.76611,381.29044,249.43387,21.054512,394.81522,271.44543,-93.887596,207.24147,109.167404,52.25138,197.13782,111.44706,-52.192863,146.49388,177.0539,68.74595,135.40132,179.20308,-11.099469,102.4818,226.03323,103.15421,82.85741,238.85168,6.674813,89.42608,236.44997,104.23164,68.909615,250.26591,2.719151,122.8997,250.0611,68.72222,108.914215,260.15903,-41.70719
00000152.jpg,downdog,252.0738,351.78458,18.560638,237.37111,355.49933,-10.444139,235.25722,354.59714,-10.440723,233.17816,353.4562,-10.473389,237.30368,355.02728,27.793402,235.25093,354.08157,27.849781,233.15942,352.89297,27.879295,220.39516,335.15393,-91.35563,223.88042,336.60278,85.233765,251.97241,338.4874,-3.145421,252.842,338.5113,48.401306,223.37575,285.30832,-158.27924,248.44008,288.31384,180.97824,174.08998,388.93246,-319.6351,194.01804,370.9509,272.0119,109.32496,483.56967,-259.81134,134.55515,451.3438,127.168976,77.150345,502.78696,-299.45142,104.44412,453.53888,134.28326,74.75929,494.93445,-251.05528,102.1069,456.51273,85.86343,86.00218,488.6071,-240.109,111.410736,458.64386,104.79221,448.92813,152.74875,-135.30048,450.52856,164.23154,135.56573,588.9159,294.71588,-99.553314,569.0535,289.0057,147.5201,702.8301,436.3084,-62.067078,685.5034,420.6946,207.39098,734.3447,463.5918,-64.424034,711.413,443.5543,207.34735,650.5258,478.7163,-149.54446,641.3728,462.24954,129.79015
00000153.jpg,downdog,375.6971,244.5476,4.5629287,386.431,250.12059,14.041605,387.5588,249.68652,14.0580015,389.06433,249.12634,14.086006,387.7796,249.24278,-15.387535,389.3153,248.31013,-15.46545,390.9449,247.36833,-15.419139,402.1801,238.14363,67.60172,400.72314,238.40608,-70.98652,375.65457,234.66238,30.492338,376.66962,234.16806,-10.366937,395.65228,181.14742,119.01205,397.0557,198.46426,-91.03885,444.85873,255.31306,219.05647,451.39493,282.94025,-219.9838,498.44235,301.27106,97.39153,514.4495,351.11108,-166.8087,514.6267,305.15045,108.91997,533.85333,360.54825,-184.5116,517.91046,310.32852,78.63521,539.2745,353.77127,-146.0754,513.1944,310.6732,85.5175,531.1404,349.0937,-149.32921,255.43121,56.65778,94.93994,245.82756,56.599957,-94.74444,190.87852,186.2716,123.33674,170.51802,195.74622,-45.738194,123.3057,288.63455,168.22632,95.66439,309.31702,-26.598434,101.0993,310.0303,169.14601,71.8117,331.1805,-31.805115,167.34671,319.8596,120.42026,146.67519,341.3084,-99.49951
00000154.jpg,downdog,361.8557,237.95233,-6.8951583,350.55792,244.97023,-30.75395,348.71344,244.61885,-30.760382,346.80493,244.11366,-30.791542,351.1042,245.04268,5.5667253,349.7096,244.81702,5.589181,348.2146,244.42474,5.6345525,333.94687,235.78339,-100.561195,336.328,235.31798,68.031876,360.97488,229.48248,-27.184488,361.97537,229.79573,21.605917,322.91525,199.22878,-151.11299,330.37247,194.9654,137.94836,285.5657,261.50284,-304.10858,290.2196,252.41711,214.32805,230.04512,314.93774,-316.36185,246.28104,293.00897,98.416084,211.63535,321.95908,-358.1546,224.96342,300.60306,100.283195,208.23395,319.39804,-327.3054,225.03828,302.50476,65.83612,214.46951,317.96548,-305.2075,231.72284,301.58945,82.51594,454.53726,101.9657,-119.83593,444.9994,92.58384,120.20012,519.13824,204.81683,-126.17786,511.8749,198.1271,128.14919,602.0151,296.90405,-111.091866,591.8843,291.0592,182.2677,626.8498,305.10483,-114.03502,615.7809,300.40833,183.59459,562.9504,325.1376,-198.68817,554.62695,319.4814,129.65741
00000155.jpg,downdog,630.0154,487.36115,-25.06242,646.7512,497.25916,-12.265011,649.33276,495.92432,-12.25959,652.4177,493.94754,-12.206598,645.73535,497.50687,-58.77203,647.21405,496.685,-58.997463,648.7726,495.42804,-59.007244,671.49915,466.85654,56.81481,658.41956,476.1969,-162.89893,627.21765,468.69113,10.895803,624.8809,467.66467,-53.20069,671.3948,375.82568,133.88696,635.00885,405.8608,-166.3237,763.7539,445.71732,312.49277,722.2102,521.8717,-366.5758,857.7894,512.7707,142.36127,850.4369,590.11005,-327.49393,886.3152,517.5288,160.50027,890.8127,613.709,-361.17642,886.1277,525.2811,105.15243,894.5276,595.9719,-303.65707,875.0183,526.63385,122.333176,880.831,584.03485,-301.48752,427.57635,174.54707,128.09085,402.16428,174.54176,-128.10757,328.1042,343.3804,234.08156,315.61832,356.33038,36.775185,234.33043,494.19543,369.86447,207.20981,529.2806,136.41757,210.47049,520.2664,376.12,177.97163,556.867,131.85707,310.49716,553.73865,294.77512,285.94092,572.9126,30.950052
00000156.jpg,downdog,448.2909,765.91943,-35.793587,435.89636,770.3632,-63.547516,434.3896,769.2447,-63.488667,432.90955,768.0591,-63.477673,435.40778,770.3247,-21.21737,433.69476,769.32574,-21.160145,432.00977,768.33673,-21.00638,423.3014,751.5106,-135.39786,423.66852,751.22925,61.338066,450.24762,752.5331,-55.294853,451.1504,753.16125,1.8659297,431.46005,702.6489,-182.43846,433.30368,693.6029,159.58072,362.63324,774.25696,-362.03723,365.12708,754.74585,254.36833,269.00827,821.01697,-346.94766,293.34143,796.21936,63.002914,235.46313,830.46954,-393.57205,266.28757,794.92413,57.87414,229.75763,824.2869,-354.85593,262.57147,797.3699,11.060346,240.33282,821.90405,-332.30295,270.5166,799.8523,40.579212,596.1195,529.4815,-144.71469,589.5585,530.17566,144.9764,632.9287,678.0194,-100.29058,635.6432,672.41785,199.02864,752.5974,776.5708,15.722693,739.16595,764.8095,337.73734,783.6206,783.6594,20.62475,763.5867,772.0833,345.20154,707.28314,811.984,-48.68284,701.5576,804.92334,303.77032
00000158.jpg,downdog,689.39795,533.17444,-64.089325,669.01605,545.8377,-91.23518,663.87354,544.5279,-91.27382,658.61426,542.9949,-91.35582,672.7645,548.59094,-46.120026,670.60895,549.50867,-46.08365,668.3598,550.33887,-46.027935,632.2458,527.2166,-156.65086,646.2307,534.4289,57.95437,680.0748,514.3522,-77.100105,686.464,518.06433,-15.2166815,613.9938,446.70078,-185.64488,650.0661,460.43338,142.84392,533.6616,571.3428,-398.54813,563.37897,570.5326,242.16235,408.6026,681.6012,-359.77582,483.4255,648.59705,76.70505,373.41492,701.40546,-407.6482,435.19034,658.3863,72.29092,366.6016,695.6541,-358.85785,441.40417,661.4979,32.4139,380.70383,690.40234,-341.07205,455.88055,659.89355,57.81166,847.5913,257.23602,-156.52454,860.3004,281.7291,157.08199,1001.70636,454.13675,-166.92516,980.5488,447.59268,156.27943,1116.4396,656.91364,-188.14183,1085.6244,639.2953,192.34386,1155.71,684.9596,-198.25389,1110.0176,668.82,192.1201,1048.6364,712.03687,-333.85437,1029.9106,698.50037,116.4441
00000159.jpg,downdog,252.0738,351.78458,18.560638,237.37111,355.49933,-10.444139,235.25722,354.59714,-10.440723,233.17816,353.4562,-10.473389,237.30368,355.02728,27.793402,235.25093,354.08157,27.849781,233.15942,352.89297,27.879295,220.39516,335.15393,-91.35563,223.88042,336.60278,85.233765,251.97241,338.4874,-3.145421,252.842,338.5113,48.401306,223.37575,285.30832,-158.27924,248.44008,288.31384,180.97824,174.08998,388.93246,-319.6351,194.01804,370.9509,272.0119,109.32496,483.56967,-259.81134,134.55515,451.3438,127.168976,77.150345,502.78696,-299.45142,104.44412,453.53888,134.28326,74.75929,494.93445,-251.05528,102.1069,456.51273,85.86343,86.00218,488.6071,-240.109,111.410736,458.64386,104.79221,448.92813,152.74875,-135.30048,450.52856,164.23154,135.56573,588.9159,294.71588,-99.553314,569.0535,289.0057,147.5201,702.8301,436.3084,-62.067078,685.5034,420.6946,207.39098,734.3447,463.5918,-64.424034,711.413,443.5543,207.34735,650.5258,478.7163,-149.54446,641.3728,462.24954,129.79015
